geoid,year,rho_H,rho_W,In,Out
26125173000,2021,2049.0,2264.0,2264.0,2020.0
26125173100,2021,878.0,832.0,832.0,867.0
26125173200,2021,1247.0,610.0,610.0,1231.0
26125173300,2021,792.0,105.0,105.0,786.0
26125173400,2021,2417.0,1298.0,1298.0,2386.0
26125173500,2021,1360.0,708.0,708.0,1351.0
26125173600,2021,673.0,1494.0,1494.0,660.0
26125175000,2021,1234.0,677.0,677.0,1219.0
26125175100,2021,1805.0,858.0,858.0,1777.0
26125175200,2021,1593.0,778.0,778.0,1567.0
26125175300,2021,1530.0,313.0,313.0,1510.0
26125180000,2021,1295.0,952.0,952.0,1283.0
26125180100,2021,1489.0,1066.0,1066.0,1470.0
26125180200,2021,1723.0,696.0,696.0,1707.0
26125180300,2021,1286.0,767.0,767.0,1277.0
26125181001,2021,1524.0,3895.0,3895.0,1504.0
26125181100,2021,1279.0,4084.0,4084.0,1264.0
26125181200,2021,2788.0,3062.0,3062.0,2749.0
26125181300,2021,2492.0,1643.0,1643.0,2462.0
26125181400,2021,1436.0,892.0,892.0,1424.0
26125181500,2021,1050.0,716.0,716.0,1039.0
26125181600,2021,2034.0,2584.0,2584.0,1995.0
26125183000,2021,1699.0,1889.0,1889.0,1681.0
26125183100,2021,2139.0,372.0,372.0,2105.0
26125183200,2021,1542.0,125.0,125.0,1530.0
26125183300,2021,1438.0,1022.0,1022.0,1420.0
26125183400,2021,1226.0,936.0,936.0,1215.0
26125183500,2021,1007.0,12764.0,12764.0,990.0
26125183600,2021,1947.0,682.0,682.0,1911.0
26125183700,2021,2528.0,273.0,273.0,2496.0
26125183800,2021,2272.0,955.0,955.0,2247.0
26125183900,2021,1211.0,591.0,591.0,1197.0
26125184000,2021,1457.0,647.0,647.0,1434.0
26125184100,2021,1397.0,588.0,588.0,1381.0
26125184200,2021,1956.0,411.0,411.0,1936.0
26125184300,2021,1428.0,148.0,148.0,1415.0
26125184400,2021,1292.0,1916.0,1916.0,1276.0
26125184500,2021,1126.0,3932.0,3932.0,1116.0
26125184600,2021,1560.0,838.0,838.0,1553.0
26125184700,2021,886.0,38.0,38.0,876.0
26125187000,2021,1287.0,407.0,407.0,1277.0
26125188001,2021,1682.0,397.0,397.0,1659.0
26125188100,2021,1092.0,302.0,302.0,1078.0
26125190200,2021,1999.0,456.0,456.0,1960.0
26125190400,2021,1627.0,176.0,176.0,1612.0
26125190500,2021,1219.0,358.0,358.0,1204.0
26125190700,2021,2273.0,674.0,674.0,2250.0
26125190800,2021,1501.0,359.0,359.0,1481.0
26125191000,2021,982.0,2358.0,2358.0,972.0
26125191100,2021,1197.0,1391.0,1391.0,1172.0
26125191200,2021,2090.0,3254.0,3254.0,2055.0
26125191300,2021,1767.0,157.0,157.0,1735.0
26125192000,2021,2577.0,1528.0,1528.0,2524.0
26125192200,2021,2423.0,258.0,258.0,2387.0
26125192400,2021,2049.0,1423.0,1423.0,2003.0
26125192500,2021,1334.0,104.0,104.0,1305.0
26125192700,2021,1317.0,415.0,415.0,1288.0
26125193000,2021,1360.0,147.0,147.0,1328.0
26125193100,2021,1604.0,2290.0,2290.0,1576.0
26125193300,2021,1979.0,1226.0,1226.0,1928.0
26125193400,2021,1926.0,1263.0,1263.0,1889.0
26125193500,2021,1390.0,140.0,140.0,1353.0
26125193600,2021,1186.0,141.0,141.0,1165.0
26125193700,2021,2077.0,1575.0,1575.0,2041.0
26125194000,2021,2352.0,1847.0,1847.0,2305.0
26125194100,2021,1455.0,780.0,780.0,1434.0
26125194200,2021,922.0,3649.0,3649.0,913.0
26125194300,2021,1963.0,2065.0,2065.0,1928.0
26125194400,2021,1481.0,508.0,508.0,1434.0
26125194500,2021,498.0,3639.0,3639.0,490.0
26125194600,2021,2009.0,3398.0,3398.0,1976.0
26125196000,2021,2665.0,4740.0,4740.0,2620.0
26125196100,2021,2639.0,681.0,681.0,2580.0
26125196200,2021,1667.0,1407.0,1407.0,1630.0
26125196300,2021,1567.0,2276.0,2276.0,1539.0
26125196400,2021,1660.0,396.0,396.0,1618.0
26125196500,2021,2117.0,15412.0,15412.0,2066.0
26125196600,2021,1089.0,101.0,101.0,1069.0
26125196700,2021,1151.0,2398.0,2398.0,1127.0
26125196800,2021,1765.0,6268.0,6268.0,1724.0
26125196900,2021,1611.0,5950.0,5950.0,1574.0
26125197000,2021,2099.0,2820.0,2820.0,2047.0
26125197100,2021,1260.0,546.0,546.0,1230.0
26125197200,2021,1678.0,1305.0,1305.0,1642.0
26125197300,2021,1940.0,593.0,593.0,1890.0
26125197400,2021,927.0,22171.0,22171.0,907.0
26125197500,2021,1766.0,5171.0,5171.0,1732.0
26125197600,2021,948.0,12159.0,12159.0,922.0
26125197701,2021,2041.0,7907.0,7907.0,1991.0
26125197702,2021,1017.0,10545.0,10545.0,996.0
26125197900,2021,1571.0,260.0,260.0,1541.0
26125198000,2021,1712.0,427.0,427.0,1683.0
26125198100,2021,937.0,3988.0,3988.0,916.0
26125981000,2021,61.0,0.0,0.0,61.0
26125981100,2021,63.0,299.0,299.0,63.0
26125981200,2021,69.0,3639.0,3639.0,69.0
26125981300,2021,426.0,3129.0,3129.0,408.0
26125981400,2021,97.0,9127.0,9127.0,97.0
26125981500,2021,138.0,31667.0,31667.0,137.0
26125981600,2021,53.0,1520.0,1520.0,53.0
26127010300,2021,2624.0,1634.0,1634.0,2578.0
26127010400,2021,1490.0,2607.0,2607.0,1468.0
26127010500,2021,1159.0,349.0,349.0,1142.0
26127010600,2021,2121.0,221.0,221.0,2090.0
26127010800,2021,886.0,338.0,338.0,867.0
26127010900,2021,821.0,139.0,139.0,809.0
26127011000,2021,593.0,245.0,245.0,579.0
26129950100,2021,644.0,443.0,443.0,637.0
26129950200,2021,1088.0,233.0,233.0,1061.0
26129950300,2021,476.0,60.0,60.0,473.0
26129950400,2021,1028.0,313.0,313.0,1015.0
26129950500,2021,1609.0,3712.0,3712.0,1588.0
26129950600,2021,942.0,375.0,375.0,928.0
26129950901,2021,486.0,71.0,71.0,475.0
26129950902,2021,524.0,102.0,102.0,519.0
26131970100,2021,500.0,138.0,138.0,454.0
26131970200,2021,807.0,552.0,552.0,750.0
26131970300,2021,439.0,340.0,340.0,394.0
26133970100,2021,1355.0,479.0,479.0,1325.0
26133970200,2021,1404.0,634.0,634.0,1387.0
26133970300,2021,1095.0,350.0,350.0,1067.0
26133970400,2021,1111.0,2506.0,2506.0,1095.0
26133970501,2021,780.0,183.0,183.0,769.0
26133970502,2021,661.0,200.0,200.0,648.0
26133970600,2021,1659.0,2510.0,2510.0,1634.0
26135970201,2021,463.0,339.0,339.0,457.0
26135970202,2021,527.0,503.0,503.0,522.0
26135970300,2021,459.0,329.0,329.0,448.0
26135970400,2021,563.0,282.0,282.0,555.0
26135970500,2021,405.0,170.0,170.0,402.0
26137950100,2021,1008.0,489.0,489.0,998.0
26137950200,2021,2186.0,890.0,890.0,2161.0
26137950300,2021,2141.0,5909.0,5909.0,2114.0
26137950400,2021,774.0,193.0,193.0,765.0
26137950500,2021,1441.0,564.0,564.0,1420.0
26137950600,2021,1777.0,295.0,295.0,1759.0
26139020100,2021,2401.0,1864.0,1864.0,2376.0
26139020200,2021,2125.0,2613.0,2613.0,2095.0
26139020400,2021,2082.0,734.0,734.0,2056.0
26139020501,2021,1363.0,679.0,679.0,1339.0
26139020503,2021,1724.0,461.0,461.0,1701.0
26139020504,2021,1082.0,2238.0,2238.0,1066.0
26139020600,2021,1352.0,771.0,771.0,1336.0
26139020900,2021,2175.0,2957.0,2957.0,2142.0
26139021000,2021,2283.0,4388.0,4388.0,2251.0
26139021100,2021,1954.0,1146.0,1146.0,1928.0
26139021201,2021,2698.0,206.0,206.0,2666.0
26139021203,2021,1947.0,115.0,115.0,1924.0
26139021204,2021,1405.0,4926.0,4926.0,1389.0
26139021301,2021,1627.0,116.0,116.0,1604.0
26139021303,2021,1492.0,512.0,512.0,1481.0
26139021304,2021,2380.0,859.0,859.0,2339.0
26139021401,2021,1524.0,1566.0,1566.0,1496.0
26139021402,2021,2381.0,559.0,559.0,2340.0
26139021501,2021,2188.0,664.0,664.0,2153.0
26139021502,2021,1801.0,727.0,727.0,1782.0
26139021603,2021,2103.0,1272.0,1272.0,2090.0
26139021604,2021,3172.0,3221.0,3221.0,3124.0
26139021605,2021,1913.0,252.0,252.0,1886.0
26139021606,2021,2021.0,2118.0,2118.0,1995.0
26139021700,2021,2561.0,196.0,196.0,2529.0
26139021801,2021,2255.0,2338.0,2338.0,2230.0
26139021802,2021,2334.0,2374.0,2374.0,2306.0
26139021901,2021,2568.0,1851.0,1851.0,2533.0
26139021903,2021,2375.0,3447.0,3447.0,2342.0
26139021904,2021,1682.0,656.0,656.0,1662.0
26139022001,2021,2855.0,3031.0,3031.0,2813.0
26139022002,2021,1751.0,838.0,838.0,1734.0
26139022103,2021,755.0,42.0,42.0,747.0
26139022105,2021,2507.0,263.0,263.0,2456.0
26139022106,2021,1810.0,199.0,199.0,1794.0
26139022107,2021,587.0,156.0,156.0,585.0
26139022108,2021,2591.0,224.0,224.0,2558.0
26139022206,2021,2227.0,5207.0,5207.0,2192.0
26139022207,2021,2010.0,2410.0,2410.0,1982.0
26139022208,2021,2229.0,503.0,503.0,2192.0
26139022600,2021,1178.0,75.0,75.0,1169.0
26139022900,2021,3093.0,15158.0,15158.0,3058.0
26139023001,2021,3493.0,3604.0,3604.0,3457.0
26139023003,2021,2092.0,514.0,514.0,2064.0
26139023004,2021,2007.0,669.0,669.0,1986.0
26139023101,2021,2767.0,336.0,336.0,2739.0
26139023102,2021,2951.0,8810.0,8810.0,2914.0
26139023200,2021,1221.0,352.0,352.0,1201.0
26139023500,2021,2576.0,209.0,209.0,2543.0
26139023600,2021,1296.0,680.0,680.0,1278.0
26139024300,2021,2546.0,716.0,716.0,2512.0
26139024401,2021,2607.0,1578.0,1578.0,2572.0
26139024402,2021,2076.0,684.0,684.0,2049.0
26139024501,2021,1075.0,80.0,80.0,1035.0
26139024502,2021,582.0,3376.0,3376.0,540.0
26139024600,2021,3193.0,471.0,471.0,3150.0
26139024901,2021,1419.0,751.0,751.0,1391.0
26139024902,2021,492.0,4292.0,4292.0,481.0
26139025101,2021,1623.0,5868.0,5868.0,1599.0
26139025102,2021,1705.0,473.0,473.0,1675.0
26139025200,2021,2542.0,2227.0,2227.0,2503.0
26139025500,2021,2038.0,1337.0,1337.0,2011.0
26139025700,2021,2607.0,4197.0,4197.0,2563.0
26139025800,2021,2792.0,1097.0,1097.0,2747.0
26141950100,2021,509.0,139.0,139.0,501.0
26141950200,2021,985.0,796.0,796.0,973.0
26141950300,2021,732.0,278.0,278.0,722.0
26141950400,2021,893.0,631.0,631.0,883.0
26141950500,2021,944.0,261.0,261.0,929.0
26141950600,2021,431.0,196.0,196.0,428.0
26143970100,2021,472.0,56.0,56.0,470.0
26143970200,2021,532.0,91.0,91.0,528.0
26143970300,2021,859.0,1197.0,1197.0,847.0
26143970401,2021,339.0,137.0,137.0,334.0
26143970402,2021,204.0,46.0,46.0,202.0
26143970500,2021,257.0,33.0,33.0,253.0
26143970600,2021,575.0,168.0,168.0,564.0
26143970700,2021,699.0,487.0,487.0,686.0
26143971001,2021,472.0,322.0,322.0,464.0
26143971002,2021,296.0,456.0,456.0,290.0
26143971003,2021,489.0,121.0,121.0,482.0
26143971100,2021,661.0,244.0,244.0,650.0
26143971200,2021,727.0,1926.0,1926.0,717.0
26145000100,2021,216.0,497.0,497.0,214.0
26145000200,2021,376.0,284.0,284.0,366.0
26145000400,2021,269.0,2550.0,2550.0,265.0
26145000600,2021,452.0,3937.0,3937.0,440.0
26145000700,2021,383.0,857.0,857.0,372.0
26145000800,2021,624.0,49.0,49.0,609.0
26145000900,2021,681.0,419.0,419.0,666.0
26145001000,2021,846.0,301.0,301.0,830.0
26145001100,2021,698.0,245.0,245.0,680.0
26145001200,2021,847.0,2790.0,2790.0,834.0
26145001300,2021,587.0,1024.0,1024.0,574.0
26145001400,2021,954.0,23.0,23.0,942.0
26145001500,2021,1244.0,74.0,74.0,1226.0
26145001600,2021,1108.0,87.0,87.0,1087.0
26145001700,2021,549.0,1435.0,1435.0,538.0
26145001800,2021,401.0,5797.0,5797.0,394.0
26145001900,2021,529.0,162.0,162.0,520.0
26145002000,2021,1192.0,165.0,165.0,1175.0
26145002100,2021,1478.0,360.0,360.0,1461.0
26145010101,2021,2109.0,2369.0,2369.0,2082.0
26145010102,2021,1977.0,220.0,220.0,1961.0
26145010200,2021,1185.0,5434.0,5434.0,1160.0
26145010303,2021,1352.0,454.0,454.0,1335.0
26145010304,2021,1927.0,9583.0,9583.0,1894.0
26145010305,2021,1321.0,59.0,59.0,1306.0
26145010306,2021,1919.0,1022.0,1022.0,1886.0
26145010401,2021,1015.0,3015.0,3015.0,1001.0
26145010402,2021,2228.0,1204.0,1204.0,2196.0
26145010404,2021,1122.0,871.0,871.0,1112.0
26145010405,2021,1128.0,1001.0,1001.0,1111.0
26145010501,2021,1003.0,307.0,307.0,993.0
26145010502,2021,2146.0,2469.0,2469.0,2117.0
26145010600,2021,894.0,45.0,45.0,880.0
26145010700,2021,2022.0,1008.0,1008.0,1996.0
26145010800,2021,795.0,2368.0,2368.0,789.0
26145011001,2021,819.0,107.0,107.0,805.0
26145011002,2021,640.0,1412.0,1412.0,629.0
26145011100,2021,590.0,922.0,922.0,584.0
26145011200,2021,873.0,571.0,571.0,866.0
26145011301,2021,1176.0,3690.0,3690.0,1165.0
26145011302,2021,1574.0,1845.0,1845.0,1552.0
26145011500,2021,887.0,146.0,146.0,878.0
26145011600,2021,1169.0,1459.0,1459.0,1142.0
26145011701,2021,611.0,764.0,764.0,606.0
26145011702,2021,874.0,50.0,50.0,862.0
26145011800,2021,675.0,273.0,273.0,665.0
26145011901,2021,757.0,124.0,124.0,746.0
26145011902,2021,906.0,427.0,427.0,893.0
26145012001,2021,1371.0,604.0,604.0,1348.0
26145012002,2021,1599.0,720.0,720.0,1583.0
26145012003,2021,1730.0,997.0,997.0,1711.0
26145012100,2021,1653.0,815.0,815.0,1638.0
26145012200,2021,622.0,260.0,260.0,613.0
26145012300,2021,1148.0,122.0,122.0,1127.0
26145012400,2021,712.0,40.0,40.0,703.0
26145012500,2021,1285.0,230.0,230.0,1270.0
26145012600,2021,1290.0,549.0,549.0,1271.0
26145012700,2021,1693.0,2456.0,2456.0,1681.0
26145012900,2021,1572.0,241.0,241.0,1545.0
26145013000,2021,1431.0,93.0,93.0,1412.0
26145013100,2021,2015.0,2340.0,2340.0,1993.0
26147620000,2021,1630.0,3269.0,3269.0,1601.0
26147621000,2021,1297.0,179.0,179.0,1284.0
26147622000,2021,1742.0,1427.0,1427.0,1729.0
26147623000,2021,1097.0,878.0,878.0,1086.0
26147624000,2021,599.0,1473.0,1473.0,595.0
26147625001,2021,638.0,2712.0,2712.0,636.0
26147626001,2021,848.0,564.0,564.0,840.0
26147627000,2021,1230.0,438.0,438.0,1218.0
26147628000,2021,1424.0,457.0,457.0,1403.0
26147629000,2021,972.0,643.0,643.0,953.0
26147630100,2021,622.0,1974.0,1974.0,615.0
26147630400,2021,2505.0,419.0,419.0,2481.0
26147631100,2021,805.0,331.0,331.0,796.0
26147631600,2021,841.0,928.0,928.0,830.0
26147632000,2021,1547.0,184.0,184.0,1526.0
26147633100,2021,1250.0,61.0,61.0,1239.0
26147633200,2021,1121.0,94.0,94.0,1111.0
26147634100,2021,1687.0,283.0,283.0,1671.0
26147634600,2021,2524.0,853.0,853.0,2499.0
26147635000,2021,2653.0,338.0,338.0,2625.0
26147636000,2021,1677.0,2128.0,2128.0,1655.0
26147637100,2021,1726.0,789.0,789.0,1708.0
26147637200,2021,1746.0,1157.0,1157.0,1726.0
26147637300,2021,1030.0,2466.0,2466.0,1023.0
26147640100,2021,1071.0,257.0,257.0,1056.0
26147640200,2021,1178.0,382.0,382.0,1172.0
26147640600,2021,1151.0,350.0,350.0,1147.0
26147641000,2021,1576.0,2289.0,2289.0,1564.0
26147642000,2021,2336.0,2555.0,2555.0,2314.0
26147643000,2021,1561.0,872.0,872.0,1547.0
26147644000,2021,1838.0,1121.0,1121.0,1823.0
26147645000,2021,1459.0,229.0,229.0,1449.0
26147646000,2021,1902.0,764.0,764.0,1872.0
26147647000,2021,1259.0,185.0,185.0,1245.0
26147648000,2021,444.0,91.0,91.0,441.0
26147649000,2021,1693.0,719.0,719.0,1684.0
26147650100,2021,1718.0,1368.0,1368.0,1703.0
26147650200,2021,612.0,286.0,286.0,611.0
26147651100,2021,947.0,340.0,340.0,935.0
26147651200,2021,974.0,827.0,827.0,963.0
26147651600,2021,1881.0,316.0,316.0,1865.0
26147652100,2021,1163.0,73.0,73.0,1158.0
26147652600,2021,1438.0,116.0,116.0,1424.0
26147655100,2021,1935.0,916.0,916.0,1918.0
26147655600,2021,1431.0,198.0,198.0,1416.0
26147657100,2021,871.0,327.0,327.0,864.0
26147657200,2021,2298.0,377.0,377.0,2282.0
26147658100,2021,1139.0,179.0,179.0,1129.0
26147658500,2021,1661.0,220.0,220.0,1647.0
26147989000,2021,133.0,98.0,98.0,133.0
26149040100,2021,1690.0,2080.0,2080.0,1394.0
26149040200,2021,790.0,285.0,285.0,592.0
26149040300,2021,1242.0,1620.0,1620.0,979.0
26149040400,2021,975.0,519.0,519.0,733.0
26149040500,2021,1356.0,321.0,321.0,971.0
26149040600,2021,1286.0,2804.0,2804.0,876.0
26149040700,2021,1382.0,3226.0,3226.0,890.0
26149040800,2021,1384.0,284.0,284.0,949.0
26149040900,2021,1740.0,791.0,791.0,1517.0
26149041000,2021,1602.0,648.0,648.0,1404.0
26149041101,2021,1912.0,960.0,960.0,1097.0
26149041102,2021,1265.0,693.0,693.0,1036.0
26149041200,2021,1337.0,782.0,782.0,986.0
26149041301,2021,1210.0,1076.0,1076.0,923.0
26149041302,2021,1484.0,395.0,395.0,1180.0
26149041400,2021,2167.0,1213.0,1213.0,1156.0
26149041500,2021,1906.0,269.0,269.0,1334.0
26149041600,2021,1697.0,212.0,212.0,1195.0
26151970100,2021,602.0,117.0,117.0,595.0
26151970200,2021,919.0,357.0,357.0,912.0
26151970300,2021,1148.0,306.0,306.0,1139.0
26151970400,2021,1392.0,666.0,666.0,1371.0
26151970500,2021,761.0,194.0,194.0,750.0
26151970600,2021,663.0,496.0,496.0,649.0
26151970700,2021,306.0,45.0,45.0,301.0
26151970800,2021,2052.0,1926.0,1926.0,2015.0
26151970900,2021,1803.0,3343.0,3343.0,1785.0
26151971000,2021,1459.0,1788.0,1788.0,1443.0
26151971100,2021,1062.0,677.0,677.0,1045.0
26151971200,2021,1735.0,483.0,483.0,1712.0
26153000100,2021,854.0,372.0,372.0,840.0
26153000200,2021,762.0,170.0,170.0,740.0
26153000300,2021,1037.0,1679.0,1679.0,1013.0
26155030100,2021,2259.0,668.0,668.0,2220.0
26155030200,2021,1364.0,238.0,238.0,1351.0
26155030300,2021,2084.0,1805.0,1805.0,2055.0
26155030400,2021,1214.0,1315.0,1315.0,1204.0
26155030500,2021,1342.0,125.0,125.0,1327.0
26155030600,2021,703.0,1510.0,1510.0,692.0
26155030700,2021,876.0,151.0,151.0,865.0
26155030800,2021,1194.0,994.0,994.0,1180.0
26155031301,2021,1697.0,322.0,322.0,1673.0
26155031302,2021,1606.0,149.0,149.0,1591.0
26155031401,2021,2241.0,464.0,464.0,2219.0
26155031402,2021,1206.0,120.0,120.0,1188.0
26155031501,2021,1259.0,394.0,394.0,1241.0
26155031502,2021,962.0,551.0,551.0,949.0
26155031600,2021,1498.0,2136.0,2136.0,1487.0
26155031700,2021,1713.0,1985.0,1985.0,1699.0
26155031800,2021,1496.0,773.0,773.0,1475.0
26155031900,2021,1539.0,533.0,533.0,1523.0
26157000100,2021,1499.0,1360.0,1360.0,1484.0
26157000200,2021,1204.0,239.0,239.0,1194.0
26157000300,2021,1260.0,197.0,197.0,1243.0
26157000400,2021,1152.0,802.0,802.0,1140.0
26157000500,2021,1770.0,381.0,381.0,1747.0
26157000600,2021,1506.0,3474.0,3474.0,1484.0
26157000700,2021,1172.0,810.0,810.0,1161.0
26157000800,2021,1488.0,673.0,673.0,1479.0
26157000900,2021,1852.0,773.0,773.0,1831.0
26157001000,2021,1699.0,515.0,515.0,1669.0
26157001100,2021,1135.0,226.0,226.0,1120.0
26157001200,2021,1386.0,583.0,583.0,1369.0
26157001300,2021,1574.0,253.0,253.0,1563.0
26159010101,2021,1654.0,776.0,776.0,1580.0
26159010102,2021,1012.0,92.0,92.0,977.0
26159010201,2021,1153.0,157.0,157.0,1092.0
26159010202,2021,842.0,226.0,226.0,794.0
26159010300,2021,630.0,852.0,852.0,594.0
26159010400,2021,849.0,1498.0,1498.0,802.0
26159010500,2021,1208.0,1373.0,1373.0,1140.0
26159010600,2021,714.0,700.0,700.0,664.0
26159010901,2021,1600.0,178.0,178.0,1533.0
26159010902,2021,1783.0,163.0,163.0,1718.0
26159011003,2021,1783.0,2752.0,2752.0,1726.0
26159011004,2021,1591.0,715.0,715.0,1531.0
26159011300,2021,1665.0,1275.0,1275.0,1594.0
26159011400,2021,1402.0,514.0,514.0,1328.0
26159011500,2021,1258.0,474.0,474.0,1176.0
26159011601,2021,1429.0,632.0,632.0,1368.0
26159011602,2021,941.0,93.0,93.0,903.0
26159011801,2021,1061.0,1078.0,1078.0,1013.0
26159011802,2021,1765.0,2362.0,2362.0,1704.0
26159011900,2021,2559.0,1401.0,1401.0,2467.0
26159012001,2021,1316.0,1013.0,1013.0,1255.0
26159012002,2021,696.0,119.0,119.0,654.0
26161400100,2021,458.0,8151.0,8151.0,431.0
26161400300,2021,576.0,456.0,456.0,536.0
26161400400,2021,1064.0,263.0,263.0,1027.0
26161400500,2021,987.0,712.0,712.0,924.0
26161400600,2021,1493.0,686.0,686.0,1433.0
26161400700,2021,820.0,2492.0,2492.0,784.0
26161400800,2021,593.0,361.0,361.0,550.0
26161402100,2021,925.0,356.0,356.0,901.0
26161402201,2021,671.0,30807.0,30807.0,603.0
26161402300,2021,809.0,702.0,702.0,784.0
26161402500,2021,770.0,802.0,802.0,739.0
26161402601,2021,628.0,162.0,162.0,581.0
26161402700,2021,1990.0,1596.0,1596.0,1922.0
26161403100,2021,644.0,299.0,299.0,625.0
26161403200,2021,1294.0,808.0,808.0,1258.0
26161403300,2021,1637.0,1709.0,1709.0,1585.0
26161403400,2021,1284.0,194.0,194.0,1245.0
26161403500,2021,1189.0,919.0,919.0,1161.0
26161403600,2021,1570.0,1949.0,1949.0,1504.0
26161403800,2021,1176.0,97.0,97.0,1147.0
26161404100,2021,1206.0,421.0,421.0,1168.0
26161404200,2021,705.0,456.0,456.0,689.0
26161404300,2021,1035.0,262.0,262.0,1006.0
26161404400,2021,894.0,266.0,266.0,863.0
26161404500,2021,1398.0,3320.0,3320.0,1351.0
26161404600,2021,1719.0,6738.0,6738.0,1673.0
26161405100,2021,827.0,584.0,584.0,798.0
26161405200,2021,1747.0,751.0,751.0,1705.0
26161405300,2021,1875.0,1667.0,1667.0,1811.0
26161405400,2021,872.0,1530.0,1530.0,855.0
26161405500,2021,893.0,919.0,919.0,870.0
26161405600,2021,1563.0,3512.0,3512.0,1522.0
26161406000,2021,1487.0,11630.0,11630.0,1427.0
26161407000,2021,2216.0,1950.0,1950.0,2152.0
26161407400,2021,2309.0,36.0,36.0,2233.0
26161407600,2021,1469.0,186.0,186.0,1435.0
26161410100,2021,1250.0,485.0,485.0,1204.0
26161410200,2021,1248.0,2690.0,2690.0,1211.0
26161410300,2021,1701.0,825.0,825.0,1653.0
26161410400,2021,1587.0,1036.0,1036.0,1556.0
26161410500,2021,935.0,372.0,372.0,910.0
26161410600,2021,880.0,331.0,331.0,836.0
26161410700,2021,550.0,808.0,808.0,530.0
26161410800,2021,691.0,859.0,859.0,671.0
26161410900,2021,766.0,200.0,200.0,751.0
26161411000,2021,925.0,383.0,383.0,894.0
26161411200,2021,917.0,140.0,140.0,894.0
26161411700,2021,1076.0,145.0,145.0,1047.0
26161411900,2021,1378.0,860.0,860.0,1331.0
26161412000,2021,1457.0,748.0,748.0,1409.0
26161412100,2021,1406.0,147.0,147.0,1364.0
26161412300,2021,1079.0,166.0,166.0,1054.0
26161412600,2021,1162.0,8.0,8.0,1132.0
26161412700,2021,2093.0,728.0,728.0,2034.0
26161413000,2021,1496.0,151.0,151.0,1456.0
26161413200,2021,2059.0,829.0,829.0,1990.0
26161413401,2021,2071.0,137.0,137.0,1995.0
26161413402,2021,2624.0,61.0,61.0,2567.0
26161413403,2021,906.0,2243.0,2243.0,876.0
26161414000,2021,1220.0,622.0,622.0,1176.0
26161414200,2021,1197.0,1598.0,1598.0,1156.0
26161414300,2021,1195.0,1037.0,1037.0,1150.0
26161414500,2021,1347.0,808.0,808.0,1315.0
26161414700,2021,812.0,3126.0,3126.0,795.0
26161414900,2021,1680.0,985.0,985.0,1640.0
26161415200,2021,1251.0,196.0,196.0,1220.0
26161415400,2021,1029.0,4672.0,4672.0,993.0
26161415600,2021,1128.0,3049.0,3049.0,1107.0
26161415800,2021,1568.0,593.0,593.0,1534.0
26161416000,2021,1571.0,506.0,506.0,1521.0
26161416200,2021,2302.0,321.0,321.0,2238.0
26161420000,2021,1672.0,598.0,598.0,1630.0
26161420200,2021,1356.0,139.0,139.0,1312.0
26161421100,2021,1864.0,723.0,723.0,1819.0
26161422201,2021,1677.0,353.0,353.0,1622.0
26161422202,2021,1741.0,1576.0,1576.0,1684.0
26161423400,2021,2672.0,4018.0,4018.0,2597.0
26161423600,2021,1246.0,692.0,692.0,1210.0
26161425000,2021,1741.0,635.0,635.0,1690.0
26161426001,2021,1036.0,149.0,149.0,1002.0
26161426002,2021,1025.0,113.0,113.0,991.0
26161431000,2021,2069.0,825.0,825.0,2012.0
26161432000,2021,1969.0,1032.0,1032.0,1914.0
26161444000,2021,2940.0,357.0,357.0,2858.0
26161445000,2021,1112.0,127.0,127.0,1081.0
26161446200,2021,931.0,2798.0,2798.0,898.0
26161446400,2021,1374.0,2368.0,2368.0,1338.0
26161447000,2021,1368.0,465.0,465.0,1328.0
26161448000,2021,1770.0,491.0,491.0,1735.0
26161453000,2021,2136.0,514.0,514.0,2075.0
26161454001,2021,597.0,1141.0,1141.0,581.0
26161454002,2021,1689.0,2436.0,2436.0,1642.0
26161455000,2021,2053.0,4045.0,4045.0,1993.0
26161456000,2021,2390.0,3871.0,3871.0,2309.0
26161461000,2021,3212.0,577.0,577.0,3142.0
26161464000,2021,2577.0,781.0,781.0,2485.0
26161465001,2021,1023.0,142.0,142.0,998.0
26161465002,2021,1719.0,890.0,890.0,1679.0
26161466000,2021,1117.0,589.0,589.0,1084.0
26161980101,2021,678.0,841.0,841.0,621.0
26161980102,2021,427.0,19496.0,19496.0,384.0
26161980200,2021,73.0,546.0,546.0,73.0
26161980300,2021,278.0,505.0,505.0,248.0
26161980400,2021,27.0,22.0,22.0,27.0
26161980500,2021,319.0,53.0,53.0,286.0
26161980600,2021,219.0,0.0,0.0,203.0
26161984000,2021,79.0,3816.0,3816.0,79.0
26163500100,2021,1012.0,65.0,65.0,987.0
26163500200,2021,817.0,565.0,565.0,805.0
26163500300,2021,568.0,79.0,79.0,555.0
26163500400,2021,177.0,56.0,56.0,175.0
26163500500,2021,395.0,42.0,42.0,391.0
26163500600,2021,692.0,53.0,53.0,683.0
26163500700,2021,1021.0,76.0,76.0,1006.0
26163500800,2021,775.0,8.0,8.0,766.0
26163500900,2021,958.0,104.0,104.0,939.0
26163501000,2021,762.0,30.0,30.0,750.0
26163501100,2021,857.0,95.0,95.0,848.0
26163501200,2021,396.0,20.0,20.0,393.0
26163501300,2021,721.0,58.0,58.0,708.0
26163501400,2021,986.0,136.0,136.0,973.0
