geoid,rhoH_2020,rhoH_2021,drhoH,rhoW_2020,rhoW_2021,drhoW,In_2020,In_2021,dIn,Out_2020,lat,lon,county
41029001304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41029
41029002600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41029
41029002902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41029
41029003001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41029
41033360300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41033
41033360800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41033
41035970500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41035
41035971300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41035
41035971900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41035
41035972000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41035
41037960200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41037
41039000300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41039
41039001002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41039
41039001804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41039
41039002203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41039
41039003600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41039
41039004403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41039
41039005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41039
41041950900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41041
41043030500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41043
41043030801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41043
41045970200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41045
41045970300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41045
41047000702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41047
41047000900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41047
41047001100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41047
41047001200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41047
41047001502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41047
41047001601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41047
41047001703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41047
41047002002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,41047
41047002102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41047
41047002800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41047
41047010701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,41047
41047010802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41047
41051000101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41051
41051000401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41051
41051000501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41051
41051000502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41051
41051000601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41051
41051001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41051
41051001202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41051
41051001203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41051
41051002102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41051
41051002401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41051
41051002501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41051
41051002903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41051
41051003302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41051
41051003501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41051
41051003601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41051
41051003702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41051
41051004003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41051
41051005800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41051
41051006601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41051
41051006702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41051
41051007002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41051
41051007900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41051
41051008001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41051
41051008302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41051
41051008500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41051
41051009603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41051
41051010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41051
41051010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41051
41051010410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41051
41051010412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41051
41053005203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41053
41053005204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41053
41053020203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41053
41053020303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41053
41059950500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41059
41059950800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41059
41059951000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41059
41061970800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41061
41063960100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41063
41067030600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,41067
41067030900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,41067
41067031011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41067
41067031507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41067
41067031617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41067
41067031618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41067
41067031804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41067
41067031807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41067
41067031821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41067
41067031915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41067
41067032108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41067
41067032111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41067
41067032302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41067
41067032414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41067
41067032501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41067
41067033000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41067
41067033201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41067
41067033301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41067
41067033302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41067
41071030101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41071
41071030201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41071
41071030801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41071
41071030802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,41071
42001030101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42001
42001030104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42001
42001030200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42001
42001030600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42001
42001030700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42001
42001031101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42001
42001031102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42001
42001031202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42001
42001031402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42001
42003010302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003020100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003020300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003030500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003040500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003040900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003050900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003070300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003070500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003070800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003080700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003080900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003100500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003101800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003110200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003110600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003111500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003120300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003130600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003140100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003140800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003141200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003141300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003141400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,42003
42003151600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003160800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003160900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003161000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003170200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003180300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003190300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003191500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003191800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003192000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003202300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003260200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003260700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003262000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003270100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003270800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003271600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003281500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003290100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003290200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003290400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003300100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003310200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003401100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003401200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003402000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003404000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003406000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003407001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003408001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003409001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003409002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,42003
42003411001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003411002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003412002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003412003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003412004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003413100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003413201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003413202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003413300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003413400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003413500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003414101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003414102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003415001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003416000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003417100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003418000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003419000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,42003
42003420000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003421200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003422000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003423000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003424000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003426300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003426400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003426800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003427000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003427100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003427200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003428100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003429100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003429201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003429202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003429300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003429400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003429500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003429600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003429700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003430200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003431400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003435000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003437000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003447000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003449000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003450700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003451102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003451105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003451300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,42003
42003453003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003453004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003456001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003456003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003458001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003458002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003459102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003460001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003460002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003462600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003463900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003465600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003468800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003468900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003470300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003470501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003470502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003472200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003472300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003473200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003473300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003473500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003474102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003474201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003474202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003474203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003475101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003475102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003475200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003475301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003475303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003475304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003475401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003475402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003476100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003476200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003477100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003477300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003478200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,42003
42003479000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003480101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003480300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003481000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003482500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003484500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,42003
42003487000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003488100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003488200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003488400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003488600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003489001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003490003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003490004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003491101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003495000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003496101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003496200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003498000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003500300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,42003
42003503002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,42003
42003509400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003515300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003517000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003518001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,42003
42003519000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003521401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003521402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
42003521500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,42003
