geoid,rhoH_2020,rhoH_2021,drhoH,rhoW_2020,rhoW_2021,drhoW,In_2020,In_2021,dIn,Out_2020
45083022101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45083022304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45083022404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45083022406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45083022702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45083023101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45083023104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45083023202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45085000600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45085000800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45085000902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45085001701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45085001804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45091060904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45091060913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45091061007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45091061012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45091061708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45091061900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46005956900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46009967700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46013951300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46015973200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46023940300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46029954401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46037952700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46051953100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46055960100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46065978000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
46083010110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46083010111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46099000201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46099000405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46099000406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46099000600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46099001002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
46099001109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46099010300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46099010401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
46099010406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46103010300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46103010500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46103010907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46103011002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46103011300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46107000100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46109940700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46111962100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46115000200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46127020200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47001020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
47001020400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47001020600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47001020901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47001020902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47001021100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47001021201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47001021202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47001021301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47001021303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47003950100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47003950402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
47003950700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47009010100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
47009010200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47009010301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47009010302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47009010700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47009010900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
47009011001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47009011101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47009011102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
47009011201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
47009011202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47009011301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
47009011302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47009011403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47009011502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47009011503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47009011603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47009011607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
47011010700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47011011000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
47011011201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47011011501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47011011502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47011011601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47011011602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47013950100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47013950200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47013950300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47015960202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47015960300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47017962300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47019070100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47019070300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47019070400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47019070500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47019070600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47019070900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47019071000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47019071100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47019071301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47019071400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47021070102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47021070103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47021070104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47021070201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47021070202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47021070203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
47021070300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
47023970302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47025970100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47025970500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47025970700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47025970800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47027955000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47029920200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
47029920501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47029920502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47029920600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
47031970202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47031970502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
47031971002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47035970101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47035970103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47035970104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47035970201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47035970301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47035970501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47035970602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47035970603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47035970702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47035970800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037010105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037010302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037010303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
47037010401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037010404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037010501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
47037010602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037010701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037010801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037011001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037011002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037011100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037011300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037011500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47037011600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
47037011900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037012200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47037012600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037012701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47037012702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037012801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47037013100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
47037013201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
47037013202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037013300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037013400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037013500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037013600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037013701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
47037013702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47037014400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037015100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47037015401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037015402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037015405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
47037015501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037015502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037015609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037015614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037015617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037015620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47037015622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037015623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037015624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47037015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
47037015626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037015627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037015628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037015629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037015630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47037015634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
47037015635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037015636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037015637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47037015700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037015804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
47037015805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
47037015806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037016200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47037016400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037016500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47037016600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037016700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
47037016800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037017000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
47037017100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47037017300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037017402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47037017702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47037017800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
47037017902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47037018000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
47037018101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47037018204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037018205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037018302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037018304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037018404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47037018405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037018407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47037018409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037018412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037018601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47037018801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47037018803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47037018804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037018904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47037018905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037019007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037019008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47037019105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47037019106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037019108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037019109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47037019111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037019112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037019115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47037019116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037019117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47037019118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47037019119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47037019401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037019501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037019502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47037019503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47039955003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47041920102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47041920201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47043060100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47043060202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47043060402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47043060501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47043060601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47043060602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
47045964001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47045964401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47047060402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47047060404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47047060502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47049965000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47049965202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47049965300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47051960300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47051960402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47051960500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47051960600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47053966300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47055920302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47057500301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47057500302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47057500401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47057500402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
47059090100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47059090300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
47059090501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47059090800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47059091001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47061955200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47063100100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47063100200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47063100300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47063100400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47063100600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
47063100800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47063101100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
47065000400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47065000600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47065000700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47065002600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47065003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47065003100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47065003200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47065010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47065010308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47065010411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47065010412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47065010431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47065010432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47065010434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47065010435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47065010502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47065010800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47065011205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47065011206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47065011311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47065011314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47065011321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
47065011323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
47065011325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47065011402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47065011446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47065011447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47065011448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47065011700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47065012100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
