geoid,year,rho_H,rho_W,In,Out,lat,lon,county
45079011414,2021,0.0,0.0,0.0,1.0,,,45079
45079011425,2021,0.0,0.0,0.0,2.0,,,45079
45079011501,2021,0.0,0.0,0.0,1.0,,,45079
45079011801,2021,0.0,0.0,0.0,1.0,,,45079
45079011901,2021,0.0,0.0,0.0,1.0,,,45079
45079011902,2021,0.0,0.0,0.0,1.0,,,45079
45081960201,2021,0.0,0.0,0.0,2.0,,,45081
45083021803,2021,0.0,0.0,0.0,1.0,,,45083
45083022306,2021,0.0,0.0,0.0,1.0,,,45083
45083023104,2021,0.0,0.0,0.0,1.0,,,45083
45085001300,2021,0.0,0.0,0.0,1.0,,,45085
45085001701,2021,0.0,0.0,0.0,1.0,,,45085
45087030200,2021,0.0,0.0,0.0,1.0,,,45087
45087030800,2021,0.0,0.0,0.0,1.0,,,45087
45089970601,2021,0.0,0.0,0.0,1.0,,,45089
45091060700,2021,0.0,0.0,0.0,1.0,,,45091
45091060910,2021,0.0,0.0,0.0,1.0,,,45091
45091061009,2021,0.0,0.0,0.0,1.0,,,45091
45091061010,2021,0.0,0.0,0.0,1.0,,,45091
45091061101,2021,0.0,0.0,0.0,1.0,,,45091
45091061103,2021,0.0,0.0,0.0,1.0,,,45091
45091061900,2021,0.0,0.0,0.0,2.0,,,45091
46005956800,2021,0.0,0.0,0.0,1.0,,,46005
46007941000,2021,0.0,0.0,0.0,1.0,,,46007
46013951600,2021,0.0,0.0,0.0,1.0,,,46013
46013951800,2021,0.0,0.0,0.0,1.0,,,46013
46015973200,2021,0.0,0.0,0.0,1.0,,,46015
46027965700,2021,0.0,0.0,0.0,1.0,,,46027
46029954302,2021,0.0,0.0,0.0,1.0,,,46029
46037952800,2021,0.0,0.0,0.0,1.0,,,46037
46051953100,2021,0.0,0.0,0.0,1.0,,,46051
46081966200,2021,0.0,0.0,0.0,1.0,,,46081
46081966303,2021,0.0,0.0,0.0,2.0,,,46081
46083010103,2021,0.0,0.0,0.0,1.0,,,46083
46083010115,2021,0.0,0.0,0.0,1.0,,,46083
46095940300,2021,0.0,0.0,0.0,1.0,,,46095
46099000201,2021,0.0,0.0,0.0,1.0,,,46099
46099000300,2021,0.0,0.0,0.0,2.0,,,46099
46099000408,2021,0.0,0.0,0.0,1.0,,,46099
46099000900,2021,0.0,0.0,0.0,1.0,,,46099
46103010907,2021,0.0,0.0,0.0,2.0,,,46103
46103010908,2021,0.0,0.0,0.0,1.0,,,46103
46103011004,2021,0.0,0.0,0.0,1.0,,,46103
47001020201,2021,0.0,0.0,0.0,1.0,,,47001
47001020202,2021,0.0,0.0,0.0,1.0,,,47001
47001020400,2021,0.0,0.0,0.0,1.0,,,47001
47001020500,2021,0.0,0.0,0.0,1.0,,,47001
47001020600,2021,0.0,0.0,0.0,1.0,,,47001
47001020700,2021,0.0,0.0,0.0,1.0,,,47001
47001020800,2021,0.0,0.0,0.0,2.0,,,47001
47001021002,2021,0.0,0.0,0.0,1.0,,,47001
47001021100,2021,0.0,0.0,0.0,1.0,,,47001
47001021301,2021,0.0,0.0,0.0,1.0,,,47001
47001021303,2021,0.0,0.0,0.0,1.0,,,47001
47001021304,2021,0.0,0.0,0.0,1.0,,,47001
47003950100,2021,0.0,0.0,0.0,1.0,,,47003
47003950201,2021,0.0,0.0,0.0,1.0,,,47003
47003950401,2021,0.0,0.0,0.0,2.0,,,47003
47003950402,2021,0.0,0.0,0.0,2.0,,,47003
47003950600,2021,0.0,0.0,0.0,1.0,,,47003
47003950700,2021,0.0,0.0,0.0,1.0,,,47003
47005963200,2021,0.0,0.0,0.0,1.0,,,47005
47009010100,2021,0.0,0.0,0.0,1.0,,,47009
47009010302,2021,0.0,0.0,0.0,1.0,,,47009
47009010400,2021,0.0,0.0,0.0,1.0,,,47009
47009010500,2021,0.0,0.0,0.0,2.0,,,47009
47009010600,2021,0.0,0.0,0.0,3.0,,,47009
47009010700,2021,0.0,0.0,0.0,1.0,,,47009
47009010800,2021,0.0,0.0,0.0,1.0,,,47009
47009010900,2021,0.0,0.0,0.0,2.0,,,47009
47009011002,2021,0.0,0.0,0.0,3.0,,,47009
47009011101,2021,0.0,0.0,0.0,1.0,,,47009
47009011201,2021,0.0,0.0,0.0,1.0,,,47009
47009011202,2021,0.0,0.0,0.0,1.0,,,47009
47009011502,2021,0.0,0.0,0.0,3.0,,,47009
47009011503,2021,0.0,0.0,0.0,2.0,,,47009
47009011604,2021,0.0,0.0,0.0,2.0,,,47009
47009011605,2021,0.0,0.0,0.0,2.0,,,47009
47009011606,2021,0.0,0.0,0.0,1.0,,,47009
47011010300,2021,0.0,0.0,0.0,1.0,,,47011
47011011101,2021,0.0,0.0,0.0,1.0,,,47011
47011011302,2021,0.0,0.0,0.0,1.0,,,47011
47011011501,2021,0.0,0.0,0.0,2.0,,,47011
47013950100,2021,0.0,0.0,0.0,1.0,,,47013
47013950500,2021,0.0,0.0,0.0,1.0,,,47013
47013950800,2021,0.0,0.0,0.0,4.0,,,47013
47013951100,2021,0.0,0.0,0.0,1.0,,,47013
47015960100,2021,0.0,0.0,0.0,2.0,,,47015
47015960300,2021,0.0,0.0,0.0,1.0,,,47015
47017962000,2021,0.0,0.0,0.0,1.0,,,47017
47017962102,2021,0.0,0.0,0.0,1.0,,,47017
47019070200,2021,0.0,0.0,0.0,3.0,,,47019
47019070300,2021,0.0,0.0,0.0,1.0,,,47019
47019070400,2021,0.0,0.0,0.0,1.0,,,47019
47019070500,2021,0.0,0.0,0.0,2.0,,,47019
47019070700,2021,0.0,0.0,0.0,1.0,,,47019
47019070900,2021,0.0,0.0,0.0,1.0,,,47019
47019071000,2021,0.0,0.0,0.0,1.0,,,47019
47019071100,2021,0.0,0.0,0.0,1.0,,,47019
47019071301,2021,0.0,0.0,0.0,1.0,,,47019
47019071400,2021,0.0,0.0,0.0,1.0,,,47019
47021070102,2021,0.0,0.0,0.0,2.0,,,47021
47021070104,2021,0.0,0.0,0.0,2.0,,,47021
47021070201,2021,0.0,0.0,0.0,1.0,,,47021
47021070202,2021,0.0,0.0,0.0,1.0,,,47021
47023970101,2021,0.0,0.0,0.0,1.0,,,47023
47023970102,2021,0.0,0.0,0.0,1.0,,,47023
47023970200,2021,0.0,0.0,0.0,2.0,,,47023
47025970100,2021,0.0,0.0,0.0,1.0,,,47025
47025970200,2021,0.0,0.0,0.0,1.0,,,47025
47025970300,2021,0.0,0.0,0.0,4.0,,,47025
47025970600,2021,0.0,0.0,0.0,1.0,,,47025
47025970700,2021,0.0,0.0,0.0,1.0,,,47025
47025970900,2021,0.0,0.0,0.0,3.0,,,47025
47027955000,2021,0.0,0.0,0.0,2.0,,,47027
47027955100,2021,0.0,0.0,0.0,1.0,,,47027
47029920100,2021,0.0,0.0,0.0,2.0,,,47029
47029920200,2021,0.0,0.0,0.0,2.0,,,47029
47029920300,2021,0.0,0.0,0.0,1.0,,,47029
47029920501,2021,0.0,0.0,0.0,2.0,,,47029
47029920502,2021,0.0,0.0,0.0,1.0,,,47029
47029920700,2021,0.0,0.0,0.0,1.0,,,47029
47031971002,2021,0.0,0.0,0.0,1.0,,,47031
47033961100,2021,0.0,0.0,0.0,1.0,,,47033
47035970101,2021,0.0,0.0,0.0,2.0,,,47035
47035970104,2021,0.0,0.0,0.0,1.0,,,47035
47035970402,2021,0.0,0.0,0.0,2.0,,,47035
47035970502,2021,0.0,0.0,0.0,3.0,,,47035
47035970602,2021,0.0,0.0,0.0,2.0,,,47035
47035970702,2021,0.0,0.0,0.0,3.0,,,47035
47035970800,2021,0.0,0.0,0.0,1.0,,,47035
47037010103,2021,0.0,0.0,0.0,1.0,,,47037
47037010104,2021,0.0,0.0,0.0,1.0,,,47037
47037010106,2021,0.0,0.0,0.0,2.0,,,47037
47037010301,2021,0.0,0.0,0.0,1.0,,,47037
47037010302,2021,0.0,0.0,0.0,1.0,,,47037
47037010303,2021,0.0,0.0,0.0,2.0,,,47037
47037010403,2021,0.0,0.0,0.0,2.0,,,47037
47037010501,2021,0.0,0.0,0.0,1.0,,,47037
47037010601,2021,0.0,0.0,0.0,1.0,,,47037
47037010701,2021,0.0,0.0,0.0,1.0,,,47037
47037010802,2021,0.0,0.0,0.0,4.0,,,47037
47037010901,2021,0.0,0.0,0.0,1.0,,,47037
47037011300,2021,0.0,0.0,0.0,3.0,,,47037
47037011400,2021,0.0,0.0,0.0,1.0,,,47037
47037011700,2021,0.0,0.0,0.0,2.0,,,47037
47037011800,2021,0.0,0.0,0.0,1.0,,,47037
47037012701,2021,0.0,0.0,0.0,2.0,,,47037
47037012802,2021,0.0,0.0,0.0,1.0,,,47037
47037013100,2021,0.0,0.0,0.0,1.0,,,47037
47037013201,2021,0.0,0.0,0.0,2.0,,,47037
47037013202,2021,0.0,0.0,0.0,1.0,,,47037
47037013300,2021,0.0,0.0,0.0,1.0,,,47037
47037013400,2021,0.0,0.0,0.0,2.0,,,47037
47037013500,2021,0.0,0.0,0.0,1.0,,,47037
47037013702,2021,0.0,0.0,0.0,2.0,,,47037
47037014300,2021,0.0,0.0,0.0,1.0,,,47037
47037014800,2021,0.0,0.0,0.0,1.0,,,47037
47037015100,2021,0.0,0.0,0.0,2.0,,,47037
47037015300,2021,0.0,0.0,0.0,2.0,,,47037
47037015401,2021,0.0,0.0,0.0,2.0,,,47037
47037015402,2021,0.0,0.0,0.0,1.0,,,47037
47037015404,2021,0.0,0.0,0.0,1.0,,,47037
47037015405,2021,0.0,0.0,0.0,1.0,,,47037
47037015615,2021,0.0,0.0,0.0,2.0,,,47037
47037015617,2021,0.0,0.0,0.0,1.0,,,47037
47037015618,2021,0.0,0.0,0.0,1.0,,,47037
47037015623,2021,0.0,0.0,0.0,2.0,,,47037
47037015624,2021,0.0,0.0,0.0,1.0,,,47037
47037015625,2021,0.0,0.0,0.0,4.0,,,47037
47037015626,2021,0.0,0.0,0.0,1.0,,,47037
47037015627,2021,0.0,0.0,0.0,1.0,,,47037
47037015628,2021,0.0,0.0,0.0,1.0,,,47037
47037015629,2021,0.0,0.0,0.0,2.0,,,47037
47037015630,2021,0.0,0.0,0.0,1.0,,,47037
47037015632,2021,0.0,0.0,0.0,1.0,,,47037
47037015633,2021,0.0,0.0,0.0,1.0,,,47037
47037015634,2021,0.0,0.0,0.0,3.0,,,47037
47037015636,2021,0.0,0.0,0.0,1.0,,,47037
47037015637,2021,0.0,0.0,0.0,1.0,,,47037
47037015700,2021,0.0,0.0,0.0,1.0,,,47037
47037015805,2021,0.0,0.0,0.0,1.0,,,47037
47037015806,2021,0.0,0.0,0.0,2.0,,,47037
47037015900,2021,0.0,0.0,0.0,1.0,,,47037
47037016400,2021,0.0,0.0,0.0,2.0,,,47037
47037016500,2021,0.0,0.0,0.0,2.0,,,47037
47037016700,2021,0.0,0.0,0.0,1.0,,,47037
47037016800,2021,0.0,0.0,0.0,1.0,,,47037
47037017100,2021,0.0,0.0,0.0,1.0,,,47037
47037017401,2021,0.0,0.0,0.0,2.0,,,47037
47037017402,2021,0.0,0.0,0.0,1.0,,,47037
47037017702,2021,0.0,0.0,0.0,2.0,,,47037
47037017800,2021,0.0,0.0,0.0,1.0,,,47037
47037017902,2021,0.0,0.0,0.0,1.0,,,47037
47037018000,2021,0.0,0.0,0.0,1.0,,,47037
47037018101,2021,0.0,0.0,0.0,1.0,,,47037
47037018102,2021,0.0,0.0,0.0,3.0,,,47037
47037018201,2021,0.0,0.0,0.0,2.0,,,47037
47037018204,2021,0.0,0.0,0.0,2.0,,,47037
47037018205,2021,0.0,0.0,0.0,1.0,,,47037
47037018302,2021,0.0,0.0,0.0,1.0,,,47037
47037018303,2021,0.0,0.0,0.0,1.0,,,47037
47037018304,2021,0.0,0.0,0.0,2.0,,,47037
47037018404,2021,0.0,0.0,0.0,3.0,,,47037
47037018405,2021,0.0,0.0,0.0,1.0,,,47037
47037018407,2021,0.0,0.0,0.0,3.0,,,47037
47037018408,2021,0.0,0.0,0.0,2.0,,,47037
47037018409,2021,0.0,0.0,0.0,2.0,,,47037
47037018411,2021,0.0,0.0,0.0,1.0,,,47037
47037018412,2021,0.0,0.0,0.0,2.0,,,47037
47037018602,2021,0.0,0.0,0.0,1.0,,,47037
47037018801,2021,0.0,0.0,0.0,4.0,,,47037
47037018803,2021,0.0,0.0,0.0,1.0,,,47037
47037018804,2021,0.0,0.0,0.0,4.0,,,47037
47037018904,2021,0.0,0.0,0.0,1.0,,,47037
47037019003,2021,0.0,0.0,0.0,2.0,,,47037
47037019004,2021,0.0,0.0,0.0,1.0,,,47037
47037019007,2021,0.0,0.0,0.0,1.0,,,47037
47037019008,2021,0.0,0.0,0.0,2.0,,,47037
47037019105,2021,0.0,0.0,0.0,3.0,,,47037
47037019108,2021,0.0,0.0,0.0,2.0,,,47037
47037019110,2021,0.0,0.0,0.0,1.0,,,47037
47037019112,2021,0.0,0.0,0.0,1.0,,,47037
47037019115,2021,0.0,0.0,0.0,2.0,,,47037
47037019116,2021,0.0,0.0,0.0,6.0,,,47037
47037019117,2021,0.0,0.0,0.0,3.0,,,47037
47037019118,2021,0.0,0.0,0.0,1.0,,,47037
47037019119,2021,0.0,0.0,0.0,1.0,,,47037
47037019120,2021,0.0,0.0,0.0,1.0,,,47037
47037019121,2021,0.0,0.0,0.0,4.0,,,47037
47037019200,2021,0.0,0.0,0.0,2.0,,,47037
47037019401,2021,0.0,0.0,0.0,1.0,,,47037
47037019502,2021,0.0,0.0,0.0,2.0,,,47037
47037019503,2021,0.0,0.0,0.0,3.0,,,47037
47037019600,2021,0.0,0.0,0.0,1.0,,,47037
47041920101,2021,0.0,0.0,0.0,1.0,,,47041
47041920300,2021,0.0,0.0,0.0,3.0,,,47041
47043060201,2021,0.0,0.0,0.0,3.0,,,47043
47043060602,2021,0.0,0.0,0.0,1.0,,,47043
47045964600,2021,0.0,0.0,0.0,1.0,,,47045
47049965202,2021,0.0,0.0,0.0,2.0,,,47049
47051960202,2021,0.0,0.0,0.0,1.0,,,47051
47051960402,2021,0.0,0.0,0.0,1.0,,,47051
47053966200,2021,0.0,0.0,0.0,2.0,,,47053
47053966400,2021,0.0,0.0,0.0,2.0,,,47053
47053967001,2021,0.0,0.0,0.0,2.0,,,47053
47055920100,2021,0.0,0.0,0.0,1.0,,,47055
47055920301,2021,0.0,0.0,0.0,1.0,,,47055
47057500100,2021,0.0,0.0,0.0,1.0,,,47057
47057500301,2021,0.0,0.0,0.0,1.0,,,47057
47057500402,2021,0.0,0.0,0.0,1.0,,,47057
47059090300,2021,0.0,0.0,0.0,2.0,,,47059
47059090400,2021,0.0,0.0,0.0,1.0,,,47059
47059090501,2021,0.0,0.0,0.0,1.0,,,47059
47059090502,2021,0.0,0.0,0.0,1.0,,,47059
47059090600,2021,0.0,0.0,0.0,1.0,,,47059
47059090700,2021,0.0,0.0,0.0,2.0,,,47059
47059090800,2021,0.0,0.0,0.0,1.0,,,47059
47059090900,2021,0.0,0.0,0.0,1.0,,,47059
47059091200,2021,0.0,0.0,0.0,2.0,,,47059
47063100300,2021,0.0,0.0,0.0,1.0,,,47063
47063100400,2021,0.0,0.0,0.0,1.0,,,47063
47063100600,2021,0.0,0.0,0.0,2.0,,,47063
47063100800,2021,0.0,0.0,0.0,1.0,,,47063
47063100900,2021,0.0,0.0,0.0,1.0,,,47063
47063101000,2021,0.0,0.0,0.0,3.0,,,47063
47063101100,2021,0.0,0.0,0.0,2.0,,,47063
47065001200,2021,0.0,0.0,0.0,2.0,,,47065
47065001400,2021,0.0,0.0,0.0,1.0,,,47065
47065001600,2021,0.0,0.0,0.0,1.0,,,47065
47065001900,2021,0.0,0.0,0.0,2.0,,,47065
47065002000,2021,0.0,0.0,0.0,1.0,,,47065
47065002400,2021,0.0,0.0,0.0,2.0,,,47065
47065010202,2021,0.0,0.0,0.0,1.0,,,47065
47065010304,2021,0.0,0.0,0.0,1.0,,,47065
47065010305,2021,0.0,0.0,0.0,1.0,,,47065
47065010412,2021,0.0,0.0,0.0,1.0,,,47065
47065010431,2021,0.0,0.0,0.0,2.0,,,47065
47065010432,2021,0.0,0.0,0.0,2.0,,,47065
47065010433,2021,0.0,0.0,0.0,1.0,,,47065
47065010435,2021,0.0,0.0,0.0,3.0,,,47065
47065010501,2021,0.0,0.0,0.0,2.0,,,47065
47065010901,2021,0.0,0.0,0.0,1.0,,,47065
47065010902,2021,0.0,0.0,0.0,1.0,,,47065
47065010905,2021,0.0,0.0,0.0,1.0,,,47065
47065011100,2021,0.0,0.0,0.0,2.0,,,47065
47065011204,2021,0.0,0.0,0.0,1.0,,,47065
47065011321,2021,0.0,0.0,0.0,2.0,,,47065
47065011323,2021,0.0,0.0,0.0,1.0,,,47065
47065011325,2021,0.0,0.0,0.0,4.0,,,47065
47065011413,2021,0.0,0.0,0.0,1.0,,,47065
47065011444,2021,0.0,0.0,0.0,1.0,,,47065
47065011447,2021,0.0,0.0,0.0,1.0,,,47065
47065011448,2021,0.0,0.0,0.0,1.0,,,47065
47065011900,2021,0.0,0.0,0.0,1.0,,,47065
47065012100,2021,0.0,0.0,0.0,1.0,,,47065
47065012300,2021,0.0,0.0,0.0,1.0,,,47065
47067960500,2021,0.0,0.0,0.0,1.0,,,47067
47067960600,2021,0.0,0.0,0.0,1.0,,,47067
47071920300,2021,0.0,0.0,0.0,1.0,,,47071
47071920402,2021,0.0,0.0,0.0,1.0,,,47071
47073050100,2021,0.0,0.0,0.0,1.0,,,47073
47073050200,2021,0.0,0.0,0.0,3.0,,,47073
47073050502,2021,0.0,0.0,0.0,1.0,,,47073
47073050503,2021,0.0,0.0,0.0,2.0,,,47073
47073050602,2021,0.0,0.0,0.0,1.0,,,47073
47073050800,2021,0.0,0.0,0.0,1.0,,,47073
47075930400,2021,0.0,0.0,0.0,1.0,,,47075
47079969300,2021,0.0,0.0,0.0,1.0,,,47079
47081950202,2021,0.0,0.0,0.0,1.0,,,47081
47081950500,2021,0.0,0.0,0.0,1.0,,,47081
47083120100,2021,0.0,0.0,0.0,1.0,,,47083
47087960100,2021,0.0,0.0,0.0,1.0,,,47087
47089070102,2021,0.0,0.0,0.0,1.0,,,47089
47089070300,2021,0.0,0.0,0.0,1.0,,,47089
47089070400,2021,0.0,0.0,0.0,1.0,,,47089
47089070500,2021,0.0,0.0,0.0,2.0,,,47089
47089070600,2021,0.0,0.0,0.0,1.0,,,47089
47089070702,2021,0.0,0.0,0.0,1.0,,,47089
47089070802,2021,0.0,0.0,0.0,2.0,,,47089
47089070900,2021,0.0,0.0,0.0,2.0,,,47089
47091956300,2021,0.0,0.0,0.0,1.0,,,47091
47091956400,2021,0.0,0.0,0.0,1.0,,,47091
47093000100,2021,0.0,0.0,0.0,1.0,,,47093
47093000800,2021,0.0,0.0,0.0,1.0,,,47093
47093001500,2021,0.0,0.0,0.0,1.0,,,47093
47093001600,2021,0.0,0.0,0.0,1.0,,,47093
47093001700,2021,0.0,0.0,0.0,1.0,,,47093
47093002000,2021,0.0,0.0,0.0,1.0,,,47093
47093002200,2021,0.0,0.0,0.0,2.0,,,47093
47093002300,2021,0.0,0.0,0.0,2.0,,,47093
47093002600,2021,0.0,0.0,0.0,1.0,,,47093
47093002700,2021,0.0,0.0,0.0,1.0,,,47093
47093002800,2021,0.0,0.0,0.0,1.0,,,47093
47093002900,2021,0.0,0.0,0.0,2.0,,,47093
47093003000,2021,0.0,0.0,0.0,1.0,,,47093
47093003200,2021,0.0,0.0,0.0,3.0,,,47093
47093003700,2021,0.0,0.0,0.0,1.0,,,47093
47093003901,2021,0.0,0.0,0.0,1.0,,,47093
47093003902,2021,0.0,0.0,0.0,1.0,,,47093
47093004100,2021,0.0,0.0,0.0,1.0,,,47093
47093004200,2021,0.0,0.0,0.0,1.0,,,47093
47093004300,2021,0.0,0.0,0.0,1.0,,,47093
47093004401,2021,0.0,0.0,0.0,1.0,,,47093
47093004404,2021,0.0,0.0,0.0,1.0,,,47093
47093004606,2021,0.0,0.0,0.0,2.0,,,47093
47093004608,2021,0.0,0.0,0.0,1.0,,,47093
47093004613,2021,0.0,0.0,0.0,2.0,,,47093
47093004615,2021,0.0,0.0,0.0,1.0,,,47093
47093004700,2021,0.0,0.0,0.0,1.0,,,47093
47093004800,2021,0.0,0.0,0.0,1.0,,,47093
47093004900,2021,0.0,0.0,0.0,2.0,,,47093
47093005000,2021,0.0,0.0,0.0,1.0,,,47093
47093005202,2021,0.0,0.0,0.0,1.0,,,47093
47093005203,2021,0.0,0.0,0.0,1.0,,,47093
47093005301,2021,0.0,0.0,0.0,2.0,,,47093
47093005302,2021,0.0,0.0,0.0,1.0,,,47093
47093005401,2021,0.0,0.0,0.0,2.0,,,47093
47093005502,2021,0.0,0.0,0.0,1.0,,,47093
47093005603,2021,0.0,0.0,0.0,1.0,,,47093
47093005701,2021,0.0,0.0,0.0,1.0,,,47093
47093005706,2021,0.0,0.0,0.0,1.0,,,47093
47093005707,2021,0.0,0.0,0.0,1.0,,,47093
47093005708,2021,0.0,0.0,0.0,1.0,,,47093
47093005709,2021,0.0,0.0,0.0,1.0,,,47093
47093005711,2021,0.0,0.0,0.0,2.0,,,47093
47093005713,2021,0.0,0.0,0.0,1.0,,,47093
47093005803,2021,0.0,0.0,0.0,1.0,,,47093
47093005810,2021,0.0,0.0,0.0,1.0,,,47093
47093005811,2021,0.0,0.0,0.0,1.0,,,47093
47093005813,2021,0.0,0.0,0.0,2.0,,,47093
47093005814,2021,0.0,0.0,0.0,1.0,,,47093
47093005815,2021,0.0,0.0,0.0,1.0,,,47093
47093005903,2021,0.0,0.0,0.0,4.0,,,47093
47093005908,2021,0.0,0.0,0.0,3.0,,,47093
47093005911,2021,0.0,0.0,0.0,1.0,,,47093
47093005912,2021,0.0,0.0,0.0,2.0,,,47093
47093006001,2021,0.0,0.0,0.0,1.0,,,47093
47093006002,2021,0.0,0.0,0.0,2.0,,,47093
47093006003,2021,0.0,0.0,0.0,1.0,,,47093
47093006104,2021,0.0,0.0,0.0,1.0,,,47093
47093006202,2021,0.0,0.0,0.0,1.0,,,47093
47093006206,2021,0.0,0.0,0.0,1.0,,,47093
47093006302,2021,0.0,0.0,0.0,1.0,,,47093
47093006402,2021,0.0,0.0,0.0,1.0,,,47093
47093006501,2021,0.0,0.0,0.0,1.0,,,47093
47093006800,2021,0.0,0.0,0.0,2.0,,,47093
47093006902,2021,0.0,0.0,0.0,1.0,,,47093
47093007000,2021,0.0,0.0,0.0,1.0,,,47093
47099960501,2021,0.0,0.0,0.0,1.0,,,47099
47099960800,2021,0.0,0.0,0.0,1.0,,,47099
47103975000,2021,0.0,0.0,0.0,1.0,,,47103
47103975300,2021,0.0,0.0,0.0,1.0,,,47103
47105060100,2021,0.0,0.0,0.0,1.0,,,47105
47105060201,2021,0.0,0.0,0.0,2.0,,,47105
47105060204,2021,0.0,0.0,0.0,1.0,,,47105
47105060301,2021,0.0,0.0,0.0,1.0,,,47105
47105060303,2021,0.0,0.0,0.0,1.0,,,47105
47105060400,2021,0.0,0.0,0.0,1.0,,,47105
47105060502,2021,0.0,0.0,0.0,1.0,,,47105
47105060600,2021,0.0,0.0,0.0,2.0,,,47105
47107970401,2021,0.0,0.0,0.0,1.0,,,47107
47107970500,2021,0.0,0.0,0.0,1.0,,,47107
47107970802,2021,0.0,0.0,0.0,1.0,,,47107
47109930502,2021,0.0,0.0,0.0,1.0,,,47109
47111970200,2021,0.0,0.0,0.0,3.0,,,47111
47111970301,2021,0.0,0.0,0.0,1.0,,,47111
47111970400,2021,0.0,0.0,0.0,1.0,,,47111
47113000100,2021,0.0,0.0,0.0,1.0,,,47113
47113000500,2021,0.0,0.0,0.0,1.0,,,47113
47113001000,2021,0.0,0.0,0.0,1.0,,,47113
47113001612,2021,0.0,0.0,0.0,1.0,,,47113
47113001800,2021,0.0,0.0,0.0,1.0,,,47113
47115050101,2021,0.0,0.0,0.0,1.0,,,47115
47115050102,2021,0.0,0.0,0.0,1.0,,,47115
47115050301,2021,0.0,0.0,0.0,1.0,,,47115
47117955300,2021,0.0,0.0,0.0,1.0,,,47117
47119010205,2021,0.0,0.0,0.0,1.0,,,47119
47119010301,2021,0.0,0.0,0.0,1.0,,,47119
47119010402,2021,0.0,0.0,0.0,1.0,,,47119
47119010802,2021,0.0,0.0,0.0,1.0,,,47119
47119011200,2021,0.0,0.0,0.0,3.0,,,47119
47121960300,2021,0.0,0.0,0.0,2.0,,,47121
47123925102,2021,0.0,0.0,0.0,1.0,,,47123
47123925200,2021,0.0,0.0,0.0,1.0,,,47123
47123925301,2021,0.0,0.0,0.0,2.0,,,47123
47123925501,2021,0.0,0.0,0.0,1.0,,,47123
47123925503,2021,0.0,0.0,0.0,1.0,,,47123
47125100100,2021,0.0,0.0,0.0,1.0,,,47125
47125100300,2021,0.0,0.0,0.0,2.0,,,47125
47125100500,2021,0.0,0.0,0.0,2.0,,,47125
47125100900,2021,0.0,0.0,0.0,1.0,,,47125
47125101001,2021,0.0,0.0,0.0,1.0,,,47125
47125101002,2021,0.0,0.0,0.0,1.0,,,47125
47125101101,2021,0.0,0.0,0.0,1.0,,,47125
47125101103,2021,0.0,0.0,0.0,1.0,,,47125
47125101202,2021,0.0,0.0,0.0,1.0,,,47125
47125101304,2021,0.0,0.0,0.0,3.0,,,47125
47125101305,2021,0.0,0.0,0.0,1.0,,,47125
47125101400,2021,0.0,0.0,0.0,2.0,,,47125
47125101501,2021,0.0,0.0,0.0,1.0,,,47125
47125101600,2021,0.0,0.0,0.0,1.0,,,47125
47125101701,2021,0.0,0.0,0.0,1.0,,,47125
47125101702,2021,0.0,0.0,0.0,1.0,,,47125
47125101803,2021,0.0,0.0,0.0,1.0,,,47125
47125101806,2021,0.0,0.0,0.0,2.0,,,47125
47125101905,2021,0.0,0.0,0.0,2.0,,,47125
47125101906,2021,0.0,0.0,0.0,2.0,,,47125
47125102001,2021,0.0,0.0,0.0,4.0,,,47125
47125102003,2021,0.0,0.0,0.0,2.0,,,47125
47125102004,2021,0.0,0.0,0.0,1.0,,,47125
47125102005,2021,0.0,0.0,0.0,3.0,,,47125
47125102008,2021,0.0,0.0,0.0,2.0,,,47125
47125102009,2021,0.0,0.0,0.0,2.0,,,47125
47125102010,2021,0.0,0.0,0.0,1.0,,,47125
47125102100,2021,0.0,0.0,0.0,1.0,,,47125
47129110100,2021,0.0,0.0,0.0,1.0,,,47129
47129110200,2021,0.0,0.0,0.0,2.0,,,47129
47129110300,2021,0.0,0.0,0.0,1.0,,,47129
47129110400,2021,0.0,0.0,0.0,3.0,,,47129
47129110500,2021,0.0,0.0,0.0,1.0,,,47129
47131965000,2021,0.0,0.0,0.0,1.0,,,47131
47133950100,2021,0.0,0.0,0.0,1.0,,,47133
47133950400,2021,0.0,0.0,0.0,1.0,,,47133
47133950501,2021,0.0,0.0,0.0,1.0,,,47133
47133950502,2021,0.0,0.0,0.0,1.0,,,47133
47137925101,2021,0.0,0.0,0.0,1.0,,,47137
47139950201,2021,0.0,0.0,0.0,1.0,,,47139
47139950203,2021,0.0,0.0,0.0,1.0,,,47139
47141000201,2021,0.0,0.0,0.0,1.0,,,47141
47141000304,2021,0.0,0.0,0.0,2.0,,,47141
47141000400,2021,0.0,0.0,0.0,1.0,,,47141
47141000500,2021,0.0,0.0,0.0,1.0,,,47141
47141000600,2021,0.0,0.0,0.0,1.0,,,47141
47141000700,2021,0.0,0.0,0.0,2.0,,,47141
47141000800,2021,0.0,0.0,0.0,1.0,,,47141
47141000900,2021,0.0,0.0,0.0,1.0,,,47141
47141001000,2021,0.0,0.0,0.0,2.0,,,47141
47141001100,2021,0.0,0.0,0.0,3.0,,,47141
47141001202,2021,0.0,0.0,0.0,2.0,,,47141
47143975401,2021,0.0,0.0,0.0,1.0,,,47143
